total,url,normalizedTicker,instrumentName,symbolExchangeTicker,exchangeId,instrumentType,symbolTicker,symbolEsignalTicker,micCode
6776,https://www.nyse.com/quote/XNYS:ROL,ROL,ROLLINS INC,ROL,,,,,
6776,https://www.nyse.com/quote/XASE:ROLR,ROLR,HIGH ROLLER TECHNOLOGIES INC,ROLR,,,,,
6776,https://www.nyse.com/quote/XNCM:ROMA,ROMA,ROMA GREEN FINANCE LIMITED,ROMA,,,,,
6776,https://www.nyse.com/quote/XNGS:ROOT,ROOT,ROOT INC,ROOT,,,,,
6776,https://www.nyse.com/quote/XNGS:ROP,ROP,ROPER TECHNOLOGIES INC,ROP,,,,,
6776,https://www.nyse.com/quote/XNGS:ROST,ROST,ROSS STORES INC,ROST,,,,,
6776,https://www.nyse.com/quote/XNCM:RPAY,RPAY,REPAY HOLDINGS CORPORATION,RPAY,,,,,
6776,https://www.nyse.com/quote/XNMS:RPD,RPD,RAPID7 INC,RPD,,,,,
6776,https://www.nyse.com/quote/XNCM:RPID,RPID,RAPID MICRO BIOSYSTEMS INC,RPID,,,,,
6776,https://www.nyse.com/quote/XNYS:RPM,RPM,RPM INTERNATIONAL INC,RPM,,,,,
6776,https://www.nyse.com/quote/XNGS:RPRX,RPRX,ROYALTY PHARMA PLC,RPRX,,,,,
6776,https://www.nyse.com/quote/XNYS:RPT,RPT,RITHM PROPERTY TRUST INC,RPT,,,,,
6776,https://www.nyse.com/quote/XNYS:RPTpC,RPTpC,RITHM PROPERTY TRUST INC 9.875% FXD-FLT CUM RED SER C,RPTpC,,,,,
6776,https://www.nyse.com/quote/XNGS:RPTX,RPTX,REPARE THERAPEUTICS INC,RPTX,,,,,
6776,https://www.nyse.com/quote/XNYS:RQI,RQI,COHEN & STEERS QUALITY INC RLTY FD,RQI,,,,,
6776,https://www.nyse.com/quote/XNCM:RR,RR,RICHTECH ROBOTICS INC,RR,,,,,
6776,https://www.nyse.com/quote/XNGS:RRBI,RRBI,RED RIVER BANCSHARES INC,RRBI,,,,,
6776,https://www.nyse.com/quote/XNYS:RRC,RRC,RANGE RESOURCES CORP,RRC,,,,,
6776,https://www.nyse.com/quote/XNGS:RRGB,RRGB,RED ROBIN GOURMET BURGERS INC,RRGB,,,,,
6776,https://www.nyse.com/quote/XNGS:RRR,RRR,RED ROCK RESORTS INC,RRR,,,,,
6776,https://www.nyse.com/quote/XNYS:RRX,RRX,REGAL REXNORD CORPORATION,RRX,,,,,
6776,https://www.nyse.com/quote/XNYS:RS,RS,RELIANCE INC,RS,,,,,
6776,https://www.nyse.com/quote/XNYS:RSF,RSF,RIVERNORTH CAPITAL AND INCM FD INC,RSF,,,,,
6776,https://www.nyse.com/quote/XNYS:RSG,RSG,REPUBLIC SERVICES INC,RSG,,,,,
6776,https://www.nyse.com/quote/XNYS:RSI,RSI,RUSH STREET INTERACTIVE INC,RSI,,,,,
6776,https://www.nyse.com/quote/XNYS:RSKD,RSKD,RISKIFIED LTD,RSKD,,,,,
6776,https://www.nyse.com/quote/XNCM:RSSS,RSSS,RESEARCH SOLUTIONS INC,RSSS,,,,,
6776,https://www.nyse.com/quote/XNMS:RSVR,RSVR,RESERVOIR MEDIA INC,RSVR,,,,,
6776,https://www.nyse.com/quote/XNMS:RTAC,RTAC,RENATUS TACTICAL ACQUISTION CORP I,RTAC,,,,,
6776,https://www.nyse.com/quote/XNMS:RTACU,RTACU,RENATUS TACTICAL ACQUISTION CORP I UNIT 1 CL A ORD SH & 1/2 WT(15/05/2030),RTACU,,,,,
6776,https://www.nyse.com/quote/XNYS:RTO,RTO,RENTOKIL INITIAL SPON ADS EACH REP 5 ORD SHS,RTO,,,,,
6776,https://www.nyse.com/quote/XNYS:RTX,RTX,RTX CORPORATION,RTX,,,,,
6776,https://www.nyse.com/quote/XNCM:RUBI,RUBI,RUBICO INC.,RUBI,,,,,
6776,https://www.nyse.com/quote/XNMS:RUM,RUM,RUMBLE INC,RUM,,,,,
6776,https://www.nyse.com/quote/XNGS:RUN,RUN,SUNRUN INC,RUN,,,,,
6776,https://www.nyse.com/quote/XNGS:RUSHA,RUSHA,RUSH ENTERPRISES,RUSHA,,,,,
6776,https://www.nyse.com/quote/XNGS:RUSHB,RUSHB,RUSH ENTERPRISES,RUSHB,,,,,
6776,https://www.nyse.com/quote/XNYS:RVLV,RVLV,REVOLVE GROUP INC,RVLV,,,,,
6776,https://www.nyse.com/quote/XNGS:RVMD,RVMD,REVOLUTION MEDICINES INC,RVMD,,,,,
6776,https://www.nyse.com/quote/XASE:RVP,RVP,RETRACTABLE TECHNOLOGIES INC,RVP,,,,,
6776,https://www.nyse.com/quote/XNCM:RVPH,RVPH,REVIVA PHARMACEUTICALS HOLDINGS INC,RVPH,,,,,
6776,https://www.nyse.com/quote/XNGS:RVSB,RVSB,RIVERVIEW BANCORP INC,RVSB,,,,,
6776,https://www.nyse.com/quote/XNCM:RVSN,RVSN,RAIL VISION LTD,RVSN,,,,,
6776,https://www.nyse.com/quote/XNYS:RVT,RVT,ROYCE SMALL-CAP TRUST INC,RVT,,,,,
6776,https://www.nyse.com/quote/XNYS:RVTY,RVTY,REVVITY INC,RVTY,,,,,
6776,https://www.nyse.com/quote/XNCM:RVYL,RVYL,RYVYL INC,RVYL,,,,,
6776,https://www.nyse.com/quote/XNGS:RWAY,RWAY,RUNWAY GROWTH FINANCE CORP,RWAY,,,,,
6776,https://www.nyse.com/quote/XNGS:RWAYL,RWAYL,RUNWAY GROWTH FINANCE CORP 7.50%  NOTES DUE 28/07/2027,RWAYL,,,,,
6776,https://www.nyse.com/quote/XNGS:RWAYZ,RWAYZ,RUNWAY GROWTH FINANCE CORP 8.00% NOTES DUE 31/12/2027,RWAYZ,,,,,
6776,https://www.nyse.com/quote/XNYS:RWT,RWT,REDWOOD TRUST INC,RWT,,,,,
6776,https://www.nyse.com/quote/XNYS:RWTN,RWTN,REDWOOD TRUST INC 9.125% SENIOR NOTES DUE 01/03/2029,RWTN,,,,,
6776,https://www.nyse.com/quote/XNYS:RWTO,RWTO,REDWOOD TRUST INC 9.00% SENIOR NOTES DUE 01/09/2029,RWTO,,,,,
6776,https://www.nyse.com/quote/XNYS:RWTP,RWTP,REDWOOD TRUST INC 9.125% SENIOR NOTES DUE 01/03/2030,RWTP,,,,,
6776,https://www.nyse.com/quote/XNYS:RWTpA,RWTpA,REDWOOD TRUST INC 10% SER A FIXED RATE RESET CUM RED PFD,RWTpA,,,,,
6776,https://www.nyse.com/quote/XNYS:RXO,RXO,RXO INC,RXO,,,,,
6776,https://www.nyse.com/quote/XNGS:RXRX,RXRX,RECURSION PHARMACEUTICALS INC,RXRX,,,,,
6776,https://www.nyse.com/quote/XNMS:RXST,RXST,RXSIGHT INC,RXST,,,,,
6776,https://www.nyse.com/quote/XNGS:RXT,RXT,RACKSPACE TECHNOLOGY INC,RXT,,,,,
6776,https://www.nyse.com/quote/XNYS:RY,RY,ROYAL BANK OF CANADA,RY,,,,,
6776,https://www.nyse.com/quote/XNGS:RYAAY,RYAAY,RYANAIR HOLDINGS PLC SPON ADS EACH REP 2 ORD SHS,RYAAY,,,,,
6776,https://www.nyse.com/quote/XNYS:RYAM,RYAM,RAYONIER ADVANCED MATERIALS INC,RYAM,,,,,
6776,https://www.nyse.com/quote/XNYS:RYAN,RYAN,RYAN SPECIALTY HOLDINGS INC,RYAN,,,,,
6776,https://www.nyse.com/quote/XASE:RYDE,RYDE,RYDE GROUP LTD,RYDE,,,,,
6776,https://www.nyse.com/quote/XNCM:RYET,RYET,RUANYUN EDAI TECHNOLOGY INC,RYET,,,,,
6776,https://www.nyse.com/quote/XNYS:RYI,RYI,RYERSON HOLDING CORP,RYI,,,,,
6776,https://www.nyse.com/quote/XNYS:RYN,RYN,RAYONIER INC,RYN,,,,,
6776,https://www.nyse.com/quote/XNCM:RYOJ,RYOJ,RYOJBABA CO LTD,RYOJ,,,,,
6776,https://www.nyse.com/quote/XNMS:RYTM,RYTM,RHYTHM PHARMACEUTICALS INC,RYTM,,,,,
6776,https://www.nyse.com/quote/XNYS:RZB,RZB,REINSURANCE GROUP OF AMERICA 5.75% FXD TO FLTNG SUB ORD 15/6/56 USD25,RZB,,,,,
6776,https://www.nyse.com/quote/XNYS:RZC,RZC,REINSURANCE GROUP OF AMERICA 7.125%FXD RATE RESET SUBORD DEB 2052,RZC,,,,,
6776,https://www.nyse.com/quote/XNCM:RZLT,RZLT,REZOLUTE INC,RZLT,,,,,
6776,https://www.nyse.com/quote/XNMS:RZLV,RZLV,REZOLVE AI PLC,RZLV,,,,,
6776,https://www.nyse.com/quote/XNYS:S,S,SENTINELONE INC,S,,,,,
6776,https://www.nyse.com/quote/XNYS:SA,SA,SEABRIDGE GOLD INC,SA,,,,,
6776,https://www.nyse.com/quote/XNYS:SABA,SABA,SABA CAPITAL INCME & OPPRTUNITIS II,SABA,,,,,
6776,https://www.nyse.com/quote/XNGS:SABR,SABR,SABRE CORP,SABR,,,,,
6776,https://www.nyse.com/quote/XNCM:SABS,SABS,SAB BIOTHERAPEUTICS INC,SABS,,,,,
6776,https://www.nyse.com/quote/XASE:SACH,SACH,SACHEM CAPITAL CORP,SACH,,,,,
6776,https://www.nyse.com/quote/XASE:SACHpA,SACHpA,SACHEM CAPITAL CORP 7.75% SERIES A REDEEMABLE PREFERRED STCK,SACHpA,,,,,
6776,https://www.nyse.com/quote/XNYS:SAFE,SAFE,SAFEHOLD INC,SAFE,,,,,
6776,https://www.nyse.com/quote/XNGS:SAFT,SAFT,SAFETY INSURANCE GROUP INC,SAFT,,,,,
6776,https://www.nyse.com/quote/XNCM:SAFX,SAFX,XCF GLOBAL INC,SAFX,,,,,
6776,https://www.nyse.com/quote/XNCM:SAGT,SAGT,SAGTEC GLOBAL LIMITED,SAGT,,,,,
6776,https://www.nyse.com/quote/XNYS:SAH,SAH,SONIC AUTOMOTIVE INC,SAH,,,,,
6776,https://www.nyse.com/quote/XNGS:SAIA,SAIA,SAIA INC,SAIA,,,,,
6776,https://www.nyse.com/quote/XNGS:SAIC,SAIC,SCIENCE APPLICATION INTL CORP,SAIC,,,,,
6776,https://www.nyse.com/quote/XNCM:SAIH,SAIH,SAIHEAT LIMITED,SAIH,,,,,
6776,https://www.nyse.com/quote/XNGS:SAIL,SAIL,SAILPOINT INC,SAIL,,,,,
6776,https://www.nyse.com/quote/XNYS:SAJ,SAJ,SARATOGA INVESTMENT CORP 8% NOTES 31/10/27 USD25,SAJ,,,,,
6776,https://www.nyse.com/quote/XNYS:SAM,SAM,BOSTON BEER CO INC,SAM,,,,,
6776,https://www.nyse.com/quote/XNMS:SAMG,SAMG,SILVERCREST ASSET MGMT GROUP INC,SAMG,,,,,
6776,https://www.nyse.com/quote/XNYS:SAN,SAN,BANCO SANTANDER SA ADR EACH 1 REPR 1 ORD EUR0.50,SAN,,,,,
6776,https://www.nyse.com/quote/XNGS:SANA,SANA,SANA BIOTECHNOLOGY INC,SANA,,,,,
6776,https://www.nyse.com/quote/XNYS:SAND,SAND,SANDSTORM GOLD LIMITED,SAND,,,,,
6776,https://www.nyse.com/quote/XNGS:SANG,SANG,SANGOMA TECHNOLOGIES CORPORATION,SANG,,,,,
6776,https://www.nyse.com/quote/XNGS:SANM,SANM,SANMINA CORP,SANM,,,,,
6776,https://www.nyse.com/quote/XNYS:SAP,SAP,SAP SE SPON ADR EACH REP 1 ORD NPV,SAP,,,,,
6776,https://www.nyse.com/quote/XNYS:SAR,SAR,SARATOGA INVESTMENT CORP,SAR,,,,,
6776,https://www.nyse.com/quote/XNYS:SARO,SARO,STANDARDAERO INC.,SARO,,,,,
6776,https://www.nyse.com/quote/XNYS:SAT,SAT,SARATOGA INVESTMENT CORP 6% NTS 30/04/27 USD25,SAT,,,,,
6776,https://www.nyse.com/quote/XNCM:SATL,SATL,SATELLOGIC INC,SATL,,,,,
6776,https://www.nyse.com/quote/XNGS:SATS,SATS,ECHOSTAR CORPORATION,SATS,,,,,
6776,https://www.nyse.com/quote/XNCM:SAVA,SAVA,CASSAVA SCIENCES INC,SAVA,,,,,
6776,https://www.nyse.com/quote/XNYS:SAY,SAY,SARATOGA INVESTMENT CORP 8.125% NTS 31/12/2027 USD,SAY,,,,,
6776,https://www.nyse.com/quote/XNYS:SAZ,SAZ,SARATOGA INVESTMENT CORP 8.50% NOTES 15/04/28 USD25,SAZ,,,,,
6776,https://www.nyse.com/quote/XNYS:SB,SB,SAFE BULKERS INC,SB,,,,,
6776,https://www.nyse.com/quote/XNGS:SBAC,SBAC,SBA COMMUNICATIONS CORP,SBAC,,,,,
6776,https://www.nyse.com/quote/XNMS:SBC,SBC,SBC MEDICAL GROUP HOLDINGS INCRPRTD,SBC,,,,,
6776,https://www.nyse.com/quote/XNGS:SBCF,SBCF,SEACOAST BANKING OF FLORIDA,SBCF,,,,,
6776,https://www.nyse.com/quote/XNYS:SBDS,SBDS,SOLO BRANDS INC,SBDS,,,,,
6776,https://www.nyse.com/quote/XNCM:SBET,SBET,SHARPLINK GAMING INC,SBET,,,,,
6776,https://www.nyse.com/quote/XASE:SBEV,SBEV,SPLASH BEVERAGE GROUP INC,SBEV,,,,,
6776,https://www.nyse.com/quote/XNCM:SBFG,SBFG,SB FINANCIAL GROUP INC,SBFG,,,,,
6776,https://www.nyse.com/quote/XNCM:SBFM,SBFM,SUNSHINE BIOPHARMA INC,SBFM,,,,,
6776,https://www.nyse.com/quote/XNGS:SBGI,SBGI,SINCLAIR INC,SBGI,,,,,
6776,https://www.nyse.com/quote/XNYS:SBH,SBH,SALLY BEAUTY HOLDINGS INC,SBH,,,,,
6776,https://www.nyse.com/quote/XNYS:SBI,SBI,WESTERN INTERMEDIATE MUNI FUND INC,SBI,,,,,
6776,https://www.nyse.com/quote/XNGS:SBLK,SBLK,STAR BULK CARRIERS CORP,SBLK,,,,,
6776,https://www.nyse.com/quote/XNYS:SBpC,SBpC,SAFE BULKERS INC 8.00% CUM RED PERP PFD SER C,SBpC,,,,,
6776,https://www.nyse.com/quote/XNYS:SBpD,SBpD,SAFE BULKERS INC PRF SER'D',SBpD,,,,,
6776,https://www.nyse.com/quote/XNYS:SBR,SBR,SABINE ROYALTY TRUST,SBR,,,,,
6776,https://www.nyse.com/quote/XNGS:SBRA,SBRA,SABRA HEALTH CARE REIT INC,SBRA,,,,,
6776,https://www.nyse.com/quote/XNYS:SBS,SBS,CIA SANEAMENTO BASICO DE SAO PAULO SPONS ADR EACH REPR 1 COM NPV,SBS,,,,,
6776,https://www.nyse.com/quote/XNYS:SBSI,SBSI,SOUTHSIDE BANCSHARES INC,SBSI,,,,,
6776,https://www.nyse.com/quote/XNYS:SBSW,SBSW,SIBANYE STILLWATER LTD SPON ADR EACH REP 4 ORD SHS,SBSW,,,,,
6776,https://www.nyse.com/quote/XNGS:SBUX,SBUX,STARBUCKS CORP,SBUX,,,,,
6776,https://www.nyse.com/quote/XNYS:SBXD,SBXD,SILVERBOX CORP IV,SBXD,,,,,
6776,https://www.nyse.com/quote/XNYS:SBXD.U,SBXD.U,SILVERBOX CORP IV UNIT (1 ORD CL A & 1/3 WT),SBXD.U,,,,,
6776,https://www.nyse.com/quote/XNMS:SCAG,SCAG,SCAGE FUTURE SPON ADS EACH REPTS 1 SHS,SCAG,,,,,
6776,https://www.nyse.com/quote/XASE:SCCC,SCCC,SACHEM CAPITAL CORP 7.75% NOTES DUE 30/09/2025,SCCC,,,,,
6776,https://www.nyse.com/quote/XASE:SCCD,SCCD,SACHEM CAPITAL CORP 6% NOTES 30/12/2026 USD25,SCCD,,,,,
6776,https://www.nyse.com/quote/XASE:SCCE,SCCE,SACHEM CAPITAL CORP 6% NOTES 30/03/2027 USD25,SCCE,,,,,
6776,https://www.nyse.com/quote/XASE:SCCF,SCCF,SACHEM CAPITAL CORP 7.125% NTS 30/06/2027 USD25,SCCF,,,,,
6776,https://www.nyse.com/quote/XASE:SCCG,SCCG,SACHEM CAPITAL CORP 8% NOTES DUE 30/09/2027 USD25.00,SCCG,,,,,
6776,https://www.nyse.com/quote/XNYS:SCCO,SCCO,SOUTHERN COPPER CORPORATION,SCCO,,,,,
6776,https://www.nyse.com/quote/XNYS:SCD,SCD,LMP CAPITAL & INCOME FUND INC,SCD,,,,,
6776,https://www.nyse.com/quote/ARCX:SCDL,SCDL,UBS AG LONDON UBS ETRACS 2X LEV US DIV FTR TTL RTN ETN,SCDL,,,,,
6776,https://www.nyse.com/quote/XNYS:SCEpG,SCEpG,SCE TRUST II 5.1% TR PRF SECS USD25.00,SCEpG,,,,,
6776,https://www.nyse.com/quote/XNYS:SCEpJ,SCEpJ,SCE TR IV PREF SER J,SCEpJ,,,,,
6776,https://www.nyse.com/quote/XNYS:SCEpK,SCEpK,SCE TRUST V 5.45% FXD/FLTG RATE TR PFD SECS,SCEpK,,,,,
6776,https://www.nyse.com/quote/XNYS:SCEpL,SCEpL,SCE TRUST VI 5% TRUST PREFERENCE SECURITIES USD25,SCEpL,,,,,
6776,https://www.nyse.com/quote/XNYS:SCEpM,SCEpM,SCE TR VII TR PREF SECS,SCEpM,,,,,
6776,https://www.nyse.com/quote/XNYS:SCEpN,SCEpN,SCE TR VIII 6.95% TRUST PREFERENCE SECURITIES,SCEpN,,,,,
6776,https://www.nyse.com/quote/XNGS:SCHL,SCHL,SCHOLASTIC CORP,SCHL,,,,,
6776,https://www.nyse.com/quote/XNYS:SCHW,SCHW,SCHWAB(CHARLES)CORP,SCHW,,,,,
6776,https://www.nyse.com/quote/XNYS:SCHWpD,SCHWpD,SCHWAB(CHARLES)CORP 5.95% DEP SHS REP 1/40 NON CUM PERP PF D,SCHWpD,,,,,
6776,https://www.nyse.com/quote/XNYS:SCHWpJ,SCHWpJ,SCHWAB(CHARLES)CORP 4.450% DEP SHS REP 1/40TH N-CUM PFD SERJ,SCHWpJ,,,,,
6776,https://www.nyse.com/quote/XNYS:SCI,SCI,SERVICE CORPORATION INTERNATIONAL,SCI,,,,,
6776,https://www.nyse.com/quote/XNCM:SCKT,SCKT,SOCKET MOBILE INC,SCKT,,,,,
6776,https://www.nyse.com/quote/XNYS:SCL,SCL,STEPAN CO,SCL,,,,,
6776,https://www.nyse.com/quote/XNCM:SCLX,SCLX,SCILEX HOLDING COMPANY,SCLX,,,,,
6776,https://www.nyse.com/quote/XNYS:SCM,SCM,STELLUS CAPITAL INVESTMENT CORP,SCM,,,,,
6776,https://www.nyse.com/quote/XNCM:SCNI,SCNI,SCINAI IMMUNOTHERAPEUTICS LTD SPON ADS EACH REP 4000 ORD SHS(POST SPT),SCNI,,,,,
6776,https://www.nyse.com/quote/XNCM:SCNX,SCNX,SCIENTURE HOLDINGS INC,SCNX,,,,,
6776,https://www.nyse.com/quote/XNGS:SCOR,SCOR,COMSCORE INC,SCOR,,,,,
6776,https://www.nyse.com/quote/XNGS:SCPH,SCPH,SCPHARMACEUTICALS INC,SCPH,,,,,
6776,https://www.nyse.com/quote/XNYS:SCS,SCS,STEELCASE INC,SCS,,,,,
6776,https://www.nyse.com/quote/XNGS:SCSC,SCSC,SCANSOURCE INC,SCSC,,,,,
6776,https://www.nyse.com/quote/XNGS:SCVL,SCVL,SHOE CARNIVAL INC,SCVL,,,,,
6776,https://www.nyse.com/quote/XNCM:SCWO,SCWO,374WATER INC,SCWO,,,,,
6776,https://www.nyse.com/quote/XNMS:SCYX,SCYX,SCYNEXIS INC,SCYX,,,,,
6776,https://www.nyse.com/quote/XNYS:SD,SD,SANDRIDGE ENERGY INC,SD,,,,,
6776,https://www.nyse.com/quote/XNCM:SDA,SDA,SUNCAR TECHNOLOGY GROUP INC,SDA,,,,,
6776,https://www.nyse.com/quote/XNGS:SDGR,SDGR,SCHRODINGER INC,SDGR,,,,,
6776,https://www.nyse.com/quote/XNYS:SDHC,SDHC,SMITH DOUGLAS HOMES CORP,SDHC,,,,,
6776,https://www.nyse.com/quote/XNMS:SDHI,SDHI,SIDDHI ACQUISITION CORP,SDHI,,,,,
6776,https://www.nyse.com/quote/XNMS:SDHIU,SDHIU,SIDDHI ACQUISITION CORP UNIT 1 CL A ORD SH & 1 RT,SDHIU,,,,,
6776,https://www.nyse.com/quote/XNYS:SDHY,SDHY,PGIM SHT DUR HIGH YLD OPPORTNTS FD,SDHY,,,,,
6776,https://www.nyse.com/quote/XNCM:SDM,SDM,SMART DIGITAL GROUP LIMITED,SDM,,,,,
6776,https://www.nyse.com/quote/XNCM:SDOT,SDOT,SADOT GROUP INC,SDOT,,,,,
6776,https://www.nyse.com/quote/XNYS:SDRL,SDRL,SEADRILL LTD,SDRL,,,,,
6776,https://www.nyse.com/quote/XNMS:SDST,SDST,STARDUST POWER INC,SDST,,,,,
6776,https://www.nyse.com/quote/XNYS:SE,SE,SEA LIMITED ADS EACH REP ONE CLASS A ORD SHS,SE,,,,,
6776,https://www.nyse.com/quote/XNYS:SEALpA,SEALpA,SEAPEAK LLC 9% CUM RED PERP PREF UNITS SER A,SEALpA,,,,,
6776,https://www.nyse.com/quote/XNYS:SEALpB,SEALpB,SEAPEAK LLC 8.5% CUM RED PERP PFD UNTS FXD FLT SER B,SEALpB,,,,,
6776,https://www.nyse.com/quote/XNGS:SEAT,SEAT,VIVID SEATS INC,SEAT,,,,,
6776,https://www.nyse.com/quote/XASE:SEB,SEB,SEABOARD CORP DELAWARE,SEB,,,,,
6776,https://www.nyse.com/quote/XNGS:SEDG,SEDG,SOLAREDGE TECHNOLOGIES INC,SEDG,,,,,
6776,https://www.nyse.com/quote/XNYS:SEE,SEE,SEALED AIR CORP,SEE,,,,,
6776,https://www.nyse.com/quote/XNCM:SEED,SEED,ORIGIN AGRITECH,SEED,,,,,
6776,https://www.nyse.com/quote/XNGS:SEER,SEER,SEER INC,SEER,,,,,
6776,https://www.nyse.com/quote/XNYS:SEG,SEG,SEAPORT ENTERTAINMENT GROUP INC,SEG,,,,,
6776,https://www.nyse.com/quote/XNMS:SEGG,SEGG,LOTTERY COM INC,SEGG,,,,,
6776,https://www.nyse.com/quote/XNYS:SEI,SEI,SOLARIS ENERGY INFRASTRUCTURE INC,SEI,,,,,
6776,https://www.nyse.com/quote/XNGS:SEIC,SEIC,SEI INVESTMENT CO,SEIC,,,,,
6776,https://www.nyse.com/quote/XNCM:SELF,SELF,GLOBAL SELF STORAGE INC,SELF,,,,,
6776,https://www.nyse.com/quote/XNCM:SELX,SELX,SEMILUX INTERNATIONAL LTD,SELX,,,,,
6776,https://www.nyse.com/quote/XNYS:SEM,SEM,SELECT MEDICAL HOLDINGS CORPORATION,SEM,,,,,
6776,https://www.nyse.com/quote/XNYS:SEMR,SEMR,SEMRUSH HOLDINGS INC,SEMR,,,,,
6776,https://www.nyse.com/quote/XNGS:SENEA,SENEA,SENECA FOODS,SENEA,,,,,
6776,https://www.nyse.com/quote/XNGS:SENEB,SENEB,SENECA FOODS,SENEB,,,,,
6776,https://www.nyse.com/quote/XASE:SENS,SENS,SENSEONICS HOLDINGS INC,SENS,,,,,
6776,https://www.nyse.com/quote/XNMS:SEPN,SEPN,SEPTERNA INC,SEPN,,,,,
6776,https://www.nyse.com/quote/XASE:SER,SER,SERINA THERAPEUTICS INC,SER,,,,,
6776,https://www.nyse.com/quote/XNMS:SERA,SERA,SERA PROGNOSTICS INC,SERA,,,,,
6776,https://www.nyse.com/quote/XNCM:SERV,SERV,SERVE ROBOTICS INC,SERV,,,,,
6776,https://www.nyse.com/quote/XNYS:SES,SES,SES AI CORPORATION,SES,,,,,
6776,https://www.nyse.com/quote/XNCM:SEVN,SEVN,SEVEN HILLS RLTY TR,SEVN,,,,,
6776,https://www.nyse.com/quote/XNCM:SEZL,SEZL,SEZZLE INC,SEZL,,,,,
6776,https://www.nyse.com/quote/XNYS:SF,SF,STIFEL FINANCIAL CORP,SF,,,,,
6776,https://www.nyse.com/quote/XNYS:SFB,SFB,STIFEL FINANCIAL CORP 5.2% SR NOTES DUE 15/10/2047 USD25,SFB,,,,,
6776,https://www.nyse.com/quote/XNCM:SFBC,SFBC,SOUND FINL BANCORP INC,SFBC,,,,,
6776,https://www.nyse.com/quote/XNYS:SFBS,SFBS,SERVISFIRST BANCSHARES INC,SFBS,,,,,
6776,https://www.nyse.com/quote/XNGS:SFD,SFD,SMITHFIELD FOODS INC,SFD,,,,,
6776,https://www.nyse.com/quote/XNCM:SFHG,SFHG,SAMFINE CREATION HLDGS GROUP LTD,SFHG,,,,,
6776,https://www.nyse.com/quote/XNGS:SFIX,SFIX,STITCH FIX INC,SFIX,,,,,
6776,https://www.nyse.com/quote/XNYS:SFL,SFL,SFL CORPORATION LTD,SFL,,,,,
6776,https://www.nyse.com/quote/XNGS:SFM,SFM,SPROUTS FARMERS MARKETS INC,SFM,,,,,
6776,https://www.nyse.com/quote/XNGS:SFNC,SFNC,SIMMONS FIRST NATIONAL CORP,SFNC,,,,,
6776,https://www.nyse.com/quote/XNYS:SFpB,SFpB,STIFEL FINANCIAL CORP 6.25%NON CUM DEP SHS REP 1/1000TH SER B,SFpB,,,,,
6776,https://www.nyse.com/quote/XNYS:SFpC,SFpC,STIFEL FINANCIAL CORP 6.125% DEP SHS REP 1/1000 NON CU PF SR C,SFpC,,,,,
6776,https://www.nyse.com/quote/XNYS:SFpD,SFpD,STIFEL FINANCIAL CORP 4.50% DEP SHS REP 1/1000TH PREF SHS SR D,SFpD,,,,,
6776,https://www.nyse.com/quote/XNMS:SFST,SFST,SOUTHERN FIRST BANCSHARES INC,SFST,,,,,
6776,https://www.nyse.com/quote/XNCM:SFWL,SFWL,SHENGFENG DEVELOPMENT LTD,SFWL,,,,,
6776,https://www.nyse.com/quote/XNYS:SG,SG,SWEETGREEN INC,SG,,,,,
6776,https://www.nyse.com/quote/XNMS:SGA,SGA,SAGA COMMUNICATIONS,SGA,,,,,
6776,https://www.nyse.com/quote/XNCM:SGBX,SGBX,SAFE & GREEN HOLDINGS CORP,SGBX,,,,,
6776,https://www.nyse.com/quote/XNMS:SGC,SGC,SUPERIOR GROUP OF COMPANIES INC,SGC,,,,,
6776,https://www.nyse.com/quote/XNCM:SGD,SGD,SAFE & GREEN DEVELOPMENT CORP,SGD,,,,,
6776,https://www.nyse.com/quote/XNYS:SGHC,SGHC,SUPER GROUP SGHC LTD,SGHC,,,,,
6776,https://www.nyse.com/quote/XNGS:SGHT,SGHT,SIGHT SCIENCES INC,SGHT,,,,,
6776,https://www.nyse.com/quote/XNYS:SGI,SGI,SOMNIGROUP INTERNATIONAL INC,SGI,,,,,
6776,https://www.nyse.com/quote/XNCM:SGLY,SGLY,SINGULARITY FUTURE TECHNOLOGY LTD,SGLY,,,,,
6776,https://www.nyse.com/quote/XNCM:SGML,SGML,SIGMA LITHIUM CORP,SGML,,,,,
6776,https://www.nyse.com/quote/XNCM:SGMO,SGMO,SANGAMO THERAPEUTICS INC,SGMO,,,,,
6776,https://www.nyse.com/quote/XNMS:SGMT,SGMT,SAGIMET BIOSCIENCES INC,SGMT,,,,,
6776,https://www.nyse.com/quote/XASE:SGN,SGN,SIGNING DAY SPORTS INC,SGN,,,,,
6776,https://www.nyse.com/quote/XNCM:SGRP,SGRP,SPAR GROUP INC,SGRP,,,,,
6776,https://www.nyse.com/quote/XNGS:SGRY,SGRY,SURGERY PARTNERS INC,SGRY,,,,,
6776,https://www.nyse.com/quote/XNYS:SGU,SGU,STAR GROUP LP,SGU,,,,,
6776,https://www.nyse.com/quote/XNYS:SHAK,SHAK,SHAKE SHACK INC,SHAK,,,,,
6776,https://www.nyse.com/quote/XNGS:SHBI,SHBI,SHORE BANCSHARES INC,SHBI,,,,,
6776,https://www.nyse.com/quote/XNGS:SHC,SHC,SOTERA HEALTH CO,SHC,,,,,
